source	target
PRDM1	DLX5
PRDM1	HIST1H1D
PRDM1	HIST1H1E
PRDM1	ZBTB48
PRDM1	EOMES
PRDM1	HOXA1
PRDM1	HES1
PRDM1	TERF2
PRDM1	PLXNC1
PRDM1	OLIG2
PRDM1	ZBTB18
PRDM1	SRCAP
PRDM1	HIVEP2
PRDM1	PRRX1
PRDM1	NR4A3
PRDM1	ALX1
PRDM1	ZXDB
PRDM1	HEY2
PRDM1	PRDM4
PRDM1	ZNF770
PRDM1	TRPS1
PRDM1	HOXC4
PRDM1	ZNF646
PRDM1	TOX
PRDM1	ZNF518A
PRDM1	ZNF292
PRDM1	LARP1
PRDM1	AHCTF1
PRDM1	ZZZ3
PRDM1	THAP4
PRDM1	IKZF2
PRDM1	PRRX2
PRDM1	ZNF274
PRDM1	SIX4
PRDM1	POGK
PRDM1	RBM22
PRDM1	HMG20A
PRDM1	EXOC2
PRDM1	BDP1
PRDM1	ZNF395
PRDM1	RNF114
PRDM1	ZKSCAN4
PRDM1	THAP10
PRDM1	PRDM8
PRDM1	SLC39A10
PRDM1	ZFP28
PRDM1	ZBTB4
PRDM1	ZFP14
PRDM1	ZBTB26
PRDM1	ZNFX1
PRDM1	ZNF708
PRDM1	ZNF350
PRDM1	NR1D1
PRDM1	ZNF277
PRDM1	ZNF711
PRDM1	ZFYVE20
PRDM1	HIF3A
PRDM1	IKZF4
PRDM1	EBF1
PRDM1	NOC4L
PRDM1	ZNF576
PRDM1	IRX3
PRDM1	ZFHX4
PRDM1	TOE1
PRDM1	ZSCAN16
PRDM1	ZNF442
PRDM1	THAP2
PRDM1	GATA2
PRDM1	ZNF496
PRDM1	ZC3H10
PRDM1	ZNF514
PRDM1	ZBTB45
PRDM1	ZFHX2
PRDM1	WHSC1
PRDM1	ZNF431
PRDM1	ZNF681
PRDM1	ZNF845
PRDM1	ZNF18
PRDM1	DEPDC4
PRDM1	ZNF491
PRDM1	ZNF684
PRDM1	ZNF385B
PRDM1	ZNF100
PRDM1	OLIG3
PRDM1	ZNF800
PRDM1	SNAI3
PRDM1	ZNF546
PRDM1	BCL6B
PRDM1	ZNF714
PRDM1	ZNF600
PRDM1	ZNF710
PRDM1	MBNL1
SMAD1	MITF
SMAD1	WT1
SMAD1	EGR2
SMAD1	RARA
SMAD1	SMAD5
SMAD1	ZNF688
SMAD1	ZNF613
SMAD1	GPR155
SMAD1	ZBTB7C
SMAD1	ZNF674
SMAD1	PRR3
SMAD1	ZNF146
SMAD1	ZFP57
SMAD1	PLXNB1
SMAD1	DPF1
SMAD1	HMBOX1
SMAD1	ZMAT4
SMAD1	ZNF438
SMAD1	ETV3
SMAD1	TEF
SMAD1	ZBED1
SMAD1	SP3
SMAD1	ZNF548
SMAD1	ZNF300
SMAD1	STAT6
SMAD1	TCF24
SMAD1	ZFP91
SMAD1	CUL2
SMAD1	ZNF345
SMAD1	ZNF790
SMAD1	E2F3
SMAD1	CDC5L
SMAD1	CREM
SMAD1	ETV6
SMAD1	ZNF143
SMAD1	RGS11
SMAD1	FOS
SMAD1	MRPL28
SMAD1	HIVEP2
SMAD1	STAT5B
SMAD1	ZBTB44
SMAD1	ZNF365
SMAD1	ZC3H13
SMAD1	ZFYVE26
SMAD1	ZNF385A
SMAD1	RBPJ
SMAD1	ZNF3
SMAD1	ZNF532
SMAD1	ZNF530
SMAD1	ZBTB26
SMAD1	PKNOX2
SMAD1	ZFYVE20
SMAD1	ZNF768
SMAD1	CHD6
SMAD1	LHX4
SMAD1	PPARG
SMAD1	TIGD3
SMAD1	ZNF585B
SMAD1	ZNF565
SMAD1	ZNF540
SMAD1	ELF1
SMAD1	ZNF283
SMAD1	MBNL1
SMAD1	CRX
SMAD1	GRM6
SMAD1	PGR
SMAD1	ETV3L
SMAD1	TFAP2A
SMAD1	CUL4B
SMAD1	PROX2
SMAD1	TBX18
SMAD1	GPR123
SMAD1	FOXD4L5
SMAD1	CIZ1
SMAD1	JDP2
SMAD1	PRDM2
SMAD1	ZNF692
SMAD1	DZIP1L
SMAD1	ZGPAT
SMAD1	THAP3
SMAD1	HLA-DQB2
SMAD1	TP73
SMAD1	IRF6
SMAD1	HLA-DQB1
SMAD1	HBP1
SMAD1	ARID5B
SMAD1	FOXP1
SMAD1	NFKB2
SMAD1	ZNF211
SMAD1	ZNF839
SMAD1	NFIX
SMAD1	MEF2D
SMAD1	TFEB
SMAD1	DBP
SMAD1	GABPB1
SMAD1	ID3
SMAD1	JUN
SMAD1	PBX2
SMAD1	RFX1
SMAD1	NR2E1
SMAD1	FOXA3
SMAD1	HIST1H1A
SMAD1	ALX3
SMAD1	ALX1
SMAD1	ZFPM2
SMAD1	EIF3K
SMAD1	ZNF770
SMAD1	POU2F3
SMAD1	ZBTB11
SMAD1	ZHX2
SMAD1	ZNF423
SMAD1	ZNF593
SMAD1	FOXJ2
SMAD1	POLR2L
SMAD1	ZNF350
SMAD1	ZFP106
SMAD1	ZFP69B
SMAD1	IRX3
SMAD1	IRX1
SMAD1	ZNF333
SMAD1	ZNF485
SMAD1	ZNF561
SMAD1	TGIF1
SMAD1	PKHD1L1
SMAD1	TFAP2E
SMAD1	ZNF169
SMAD1	PRDM10
SMAD3	MITF
SMAD3	WT1
SMAD3	EGR2
SMAD3	RARA
SMAD3	SMAD5
SMAD3	ZNF688
SMAD3	ZNF613
SMAD3	GPR155
SMAD3	ZBTB7C
SMAD3	ZNF674
SMAD3	PRR3
SMAD3	ZNF146
SMAD3	ZFP57
SMAD3	PLXNB1
SMAD3	DPF1
SMAD3	HMBOX1
SMAD3	ZMAT4
SMAD3	ZNF438
SMAD3	ETV3
SMAD3	TEF
SMAD3	ZBED1
SMAD3	SP3
SMAD3	ZNF548
SMAD3	ZNF300
SMAD3	STAT6
SMAD3	TCF24
SMAD3	ZFP91
SMAD3	CUL2
SMAD3	ZNF345
SMAD3	ZNF790
SMAD3	E2F3
SMAD3	CDC5L
SMAD3	CREM
SMAD3	ETV6
SMAD3	ZNF143
SMAD3	RGS11
SMAD3	FOS
SMAD3	MRPL28
SMAD3	HIVEP2
SMAD3	STAT5B
SMAD3	ZBTB44
SMAD3	ZNF365
SMAD3	ZC3H13
SMAD3	ZFYVE26
SMAD3	ZNF385A
SMAD3	RBPJ
SMAD3	ZNF3
SMAD3	ZNF532
SMAD3	ZNF530
SMAD3	ZBTB26
SMAD3	PKNOX2
SMAD3	ZFYVE20
SMAD3	ZNF768
SMAD3	CHD6
SMAD3	LHX4
SMAD3	PPARG
SMAD3	TIGD3
SMAD3	ZNF585B
SMAD3	ZNF565
SMAD3	ZNF540
SMAD3	ELF1
SMAD3	ZNF283
SMAD3	MBNL1
SMAD3	CRX
SMAD3	GRM6
SMAD3	PGR
SMAD3	ETV3L
SMAD3	TFAP2A
SMAD3	CUL4B
SMAD3	PROX2
SMAD3	TBX18
SMAD3	GPR123
SMAD3	FOXD4L5
SMAD3	CIZ1
SMAD3	JDP2
SMAD3	PRDM2
SMAD3	ZNF692
SMAD3	DZIP1L
SMAD3	ZGPAT
SMAD3	THAP3
SMAD3	HLA-DQB2
SMAD3	TP73
SMAD3	IRF6
SMAD3	HLA-DQB1
SMAD3	HBP1
SMAD3	ARID5B
SMAD3	FOXP1
SMAD3	NFKB2
SMAD3	ZNF211
SMAD3	ZNF839
SMAD3	NFIX
SMAD3	MEF2D
SMAD3	TFEB
SMAD3	DBP
SMAD3	GABPB1
SMAD3	ID3
SMAD3	JUN
SMAD3	PBX2
SMAD3	RFX1
SMAD3	NR2E1
SMAD3	FOXA3
SMAD3	HIST1H1A
SMAD3	ALX3
SMAD3	ALX1
SMAD3	ZFPM2
SMAD3	EIF3K
SMAD3	ZNF770
SMAD3	POU2F3
SMAD3	ZBTB11
SMAD3	ZHX2
SMAD3	ZNF423
SMAD3	ZNF593
SMAD3	FOXJ2
SMAD3	POLR2L
SMAD3	ZNF350
SMAD3	ZFP106
SMAD3	ZFP69B
SMAD3	IRX3
SMAD3	IRX1
SMAD3	ZNF333
SMAD3	ZNF485
SMAD3	ZNF561
SMAD3	TGIF1
SMAD3	PKHD1L1
SMAD3	TFAP2E
SMAD3	ZNF169
SMAD3	PRDM10
SMAD3	MET
SMAD3	NKX2-1
SMAD3	TP63
SMAD3	PAX7
SMAD3	CASP8AP2
SMAD3	SKIL
SMAD3	SORBS2
SMAD3	SSH1
SMAD3	HDX
SMAD3	ZNF821
SMAD3	ZNF48
SMAD3	ESRRG
SMAD3	ZNF444
SMAD3	KLF7
SMAD3	HOXB2
SMAD3	ID1
SMAD3	MEIS1
SMAD3	MYC
SMAD3	MBD2
SMAD3	TCF15
SMAD3	GATA6
SMAD3	LHX1
SMAD3	TSHZ1
SMAD3	NCOA2
SMAD3	SOX30
SMAD3	ZNF236
SMAD3	ETV2
SMAD3	ZNF432
SMAD3	HP1BP3
SMAD3	ZNF529
SMAD3	TUT1
SMAD3	NOC4L
SMAD3	SETDB2
SMAD3	ZNF827
SMAD3	ZNF713
SMAD3	ZC3H6
SMAD6	MITF
SMAD6	WT1
SMAD6	EGR2
SMAD6	RARA
SMAD6	SMAD5
SMAD6	ZNF688
SMAD6	ZNF613
SMAD6	GPR155
SMAD6	ZBTB7C
SMAD6	ZNF674
SMAD6	PRR3
SMAD6	ZNF146
SMAD6	ZFP57
SMAD6	PLXNB1
SMAD6	DPF1
SMAD6	HMBOX1
SMAD6	ZMAT4
SMAD6	ZNF438
SMAD6	ETV3
SMAD6	TEF
SMAD6	ZBED1
SMAD6	SP3
SMAD6	ZNF548
SMAD6	ZNF300
SMAD6	STAT6
SMAD6	TCF24
SMAD6	ZFP91
SMAD6	CUL2
SMAD6	ZNF345
SMAD6	ZNF790
SMAD6	E2F3
SMAD6	CDC5L
SMAD6	CREM
SMAD6	ETV6
SMAD6	ZNF143
SMAD6	RGS11
SMAD6	FOS
SMAD6	MRPL28
SMAD6	HIVEP2
SMAD6	STAT5B
SMAD6	ZBTB44
SMAD6	ZNF365
SMAD6	ZC3H13
SMAD6	ZFYVE26
SMAD6	ZNF385A
SMAD6	RBPJ
SMAD6	ZNF3
SMAD6	ZNF532
SMAD6	ZNF530
SMAD6	ZBTB26
SMAD6	PKNOX2
SMAD6	ZFYVE20
SMAD6	ZNF768
SMAD6	CHD6
SMAD6	LHX4
SMAD6	PPARG
SMAD6	TIGD3
SMAD6	ZNF585B
SMAD6	ZNF565
SMAD6	ZNF540
SMAD6	ELF1
SMAD6	ZNF283
SMAD6	MBNL1
SMAD6	CRX
SMAD6	GRM6
SMAD6	PGR
SMAD6	ETV3L
SMAD6	TFAP2A
SMAD6	CUL4B
SMAD6	PROX2
SMAD6	TBX18
SMAD6	GPR123
SMAD6	FOXD4L5
SMAD6	CIZ1
SMAD6	JDP2
SMAD6	PRDM2
SMAD6	ZNF692
SMAD6	DZIP1L
SMAD6	ZGPAT
SMAD6	THAP3
SMAD6	HLA-DQB2
SMAD6	TP73
SMAD6	IRF6
SMAD6	HLA-DQB1
SMAD6	HBP1
SMAD6	ARID5B
SMAD6	FOXP1
SMAD6	NFKB2
SMAD6	ZNF211
SMAD6	ZNF839
SMAD6	NFIX
SMAD6	MEF2D
SMAD6	TFEB
SMAD6	DBP
SMAD6	GABPB1
SMAD6	ID3
SMAD6	JUN
SMAD6	PBX2
SMAD6	RFX1
SMAD6	NR2E1
SMAD6	FOXA3
SMAD6	HIST1H1A
SMAD6	ALX3
SMAD6	ALX1
SMAD6	ZFPM2
SMAD6	EIF3K
SMAD6	ZNF770
SMAD6	POU2F3
SMAD6	ZBTB11
SMAD6	ZHX2
SMAD6	ZNF423
SMAD6	ZNF593
SMAD6	FOXJ2
SMAD6	POLR2L
SMAD6	ZNF350
SMAD6	ZFP106
SMAD6	ZFP69B
SMAD6	IRX3
SMAD6	IRX1
SMAD6	ZNF333
SMAD6	ZNF485
SMAD6	ZNF561
SMAD6	TGIF1
SMAD6	PKHD1L1
SMAD6	TFAP2E
SMAD6	ZNF169
SMAD6	PRDM10
SMAD7	MITF
SMAD7	WT1
SMAD7	EGR2
SMAD7	RARA
SMAD7	SMAD5
SMAD7	ZNF688
SMAD7	ZNF613
SMAD7	GPR155
SMAD7	ZBTB7C
SMAD7	ZNF674
SMAD7	PRR3
SMAD7	ZNF146
SMAD7	ZFP57
SMAD7	PLXNB1
SMAD7	DPF1
SMAD7	HMBOX1
SMAD7	ZMAT4
SMAD7	ZNF438
SMAD7	ETV3
SMAD7	TEF
SMAD7	ZBED1
SMAD7	SP3
SMAD7	ZNF548
SMAD7	ZNF300
SMAD7	STAT6
SMAD7	TCF24
SMAD7	ZFP91
SMAD7	CUL2
SMAD7	ZNF345
SMAD7	ZNF790
SMAD7	E2F3
SMAD7	CDC5L
SMAD7	CREM
SMAD7	ETV6
SMAD7	ZNF143
SMAD7	RGS11
SMAD7	FOS
SMAD7	MRPL28
SMAD7	HIVEP2
SMAD7	STAT5B
SMAD7	ZBTB44
SMAD7	ZNF365
SMAD7	ZC3H13
SMAD7	ZFYVE26
SMAD7	ZNF385A
SMAD7	RBPJ
SMAD7	ZNF3
SMAD7	ZNF532
SMAD7	ZNF530
SMAD7	ZBTB26
SMAD7	PKNOX2
SMAD7	ZFYVE20
SMAD7	ZNF768
SMAD7	CHD6
SMAD7	LHX4
SMAD7	PPARG
SMAD7	TIGD3
SMAD7	ZNF585B
SMAD7	ZNF565
SMAD7	ZNF540
SMAD7	ELF1
SMAD7	ZNF283
SMAD7	MBNL1
SMAD7	CRX
SMAD7	GRM6
SMAD7	PGR
SMAD7	ETV3L
SMAD7	TFAP2A
SMAD7	CUL4B
SMAD7	PROX2
SMAD7	TBX18
SMAD7	GPR123
SMAD7	FOXD4L5
SMAD7	CIZ1
SMAD7	JDP2
SMAD7	PRDM2
SMAD7	ZNF692
SMAD7	DZIP1L
SMAD7	ZGPAT
SMAD7	THAP3
SMAD7	HLA-DQB2
SMAD7	TP73
SMAD7	IRF6
SMAD7	HLA-DQB1
SMAD7	HBP1
SMAD7	ARID5B
SMAD7	FOXP1
SMAD7	NFKB2
SMAD7	ZNF211
SMAD7	ZNF839
SMAD7	NFIX
SMAD7	MEF2D
SMAD7	TFEB
SMAD7	DBP
SMAD7	GABPB1
SMAD7	ID3
SMAD7	JUN
SMAD7	PBX2
SMAD7	RFX1
SMAD7	NR2E1
SMAD7	FOXA3
SMAD7	HIST1H1A
SMAD7	ALX3
SMAD7	ALX1
SMAD7	ZFPM2
SMAD7	EIF3K
SMAD7	ZNF770
SMAD7	POU2F3
SMAD7	ZBTB11
SMAD7	ZHX2
SMAD7	ZNF423
SMAD7	ZNF593
SMAD7	FOXJ2
SMAD7	POLR2L
SMAD7	ZNF350
SMAD7	ZFP106
SMAD7	ZFP69B
SMAD7	IRX3
SMAD7	IRX1
SMAD7	ZNF333
SMAD7	ZNF485
SMAD7	ZNF561
SMAD7	TGIF1
SMAD7	PKHD1L1
SMAD7	TFAP2E
SMAD7	ZNF169
SMAD7	PRDM10
ZFHX3	ETV3L
ZFHX3	MYCL1
ZFHX3	MYSM1
ZFHX3	ZBTB20
ZFHX3	TCF4
ZFHX3	ESRRG
ZFHX3	FOXP1
ZFHX3	CUL3
ZFHX3	CHD1
ZFHX3	GABPB1
ZFHX3	ZFP37
ZFHX3	NCOA1
ZFHX3	POU2F3
ZFHX3	ZHX2
ZFHX3	SCAPER
ZFHX3	SOX5
FOXD3	SMAD1
FOXD3	ATXN7
FOXD3	PRDM1
FOXD3	ZFP36L1
FOXD3	MBNL3
NANOG	ETV5
NFYB	LEF1
NFYB	ATXN7
NFYB	KLF5
NFYB	SMAD6
NFYB	MLLT1
NFYB	KLF6
NFYB	TSC22D1
NFYB	MSX1
NFYB	MSX2
NFYB	ETV5
NFYB	NR3C1
NFYB	ARNT
POU5F1	ATXN7
POU5F1	SMAD3
POU5F1	MBNL3
POU5F1	JUND
POU5F1	SMAD1
SOX15	LEF1
SOX15	PRDM1
SOX2	LEF1
SOX2	PRDM1
SOX4	LEF1
SOX4	PRDM1
TFAP4	FBN1
TFAP4	SMAD1
TFAP4	ZKSCAN2
TFAP4	CREB3L2
TFAP4	KLF5
TFAP4	SNAI2
TFAP4	TSC22D2
TFAP4	MBNL3
TFAP4	NR3C1
TFAP4	DZIP1
TFAP4	ZBTB1
TFAP4	SMAD7
ZNF589	ATXN7
ZNF589	FOXP4
ZNF589	SMAD7
ZNF589	BMP2
AHR	SMAD3
AHR	KLF6
AHR	TIPARP
AHR	KLF5
AHR	TEAD3
AHR	CREB3L2
AHR	SNAI2
AHR	NR3C1
AHR	ZNF32
AHR	C20orf194
AHR	BACH2
AHR	BMP2
AHR	ZFP36L1
AHRR	ZFP36L1
AHRR	SNAI2
AHRR	TEAD3
AR	ZKSCAN2
AR	ATF6
ARID5B	TIPARP
ARID5B	ARNT
ARID5B	ATF1
ARID5B	PRDM1
ARID5B	MEIS3
ARID5B	ZBTB1
ARID5B	SMAD3
ARNT2	ZFP36L1
ARNT2	SNAI2
ARNT2	TEAD3
ATF2	BACH2
ATF2	ZFP36L1
ATF2	CREB3L2
ATF2	TSC22D2
ATF2	TEAD1
ATF2	JUND
ATF3	SMAD1
ATF3	KLF6
ATF3	BACH2
ATF3	ZFP36L1
ATF3	CREB3L2
ATF3	MSX2
ATF3	SNAI2
ATF3	TSC22D2
ATF3	TEAD1
ATF4	SMAD1
ATF4	TSC22D2
ATF4	TEAD1
ATF4	BACH2
ATF4	ZFP36L1
ATF4	CREB3L2
ATF5	BACH2
ATF5	ZFP36L1
ATF5	CREB3L2
ATF5	TSC22D2
ATF5	TEAD1
ATF7	BACH2
ATF7	ZFP36L1
ATF7	CREB3L2
ATF7	TSC22D2
ATF7	TEAD1
BACH1	SMAD3
BACH1	TSC22D1
BACH1	ATXN7
BACH1	ZBTB1
BACH1	CREB3L2
BACH1	ETV5
BACH1	SMAD6
BHLHE40	SMAD6
BHLHE40	SMAD3
BHLHE40	KLF6
BHLHE40	TSC22D1
BHLHE40	ATF1
BHLHE40	MEIS3
BHLHE40	ZBTB1
BHLHE40	ARNT
BHLHE40	PRDM1
BPTF	DNAJC1
CEBPA	SMAD7
CEBPA	GATA4
CEBPA	MLLT1
CEBPA	ATXN7
CEBPA	LEF1
CEBPB	GATA4
CEBPB	MLLT1
CEBPB	ATXN7
CEBPB	LEF1
CEBPD	GATA4
CEBPD	MLLT1
CEBPD	ATXN7
CEBPD	LEF1
CEBPG	GATA4
CEBPG	MLLT1
CEBPG	ATXN7
CEBPG	LEF1
CREB1	BACH2
CREB1	CREB3L2
CREB1	JUND
CREB1	TSC22D2
CREB1	TEAD1
CREB1	ATF6
CREB1	KLF6
CREB1	ZFP36L1
CREB1	SMAD1
CREB1	MSX2
CREB1	ATF1
CREB1	SMAD3
CREM	KLF6
CREM	BACH2
CREM	ZFP36L1
CREM	TSC22D2
CREM	TEAD1
CREM	SMAD1
CREM	CREB3L2
CREM	MSX2
CRX	ZFHX3
CRX	ATF1
CUX1	C20orf194
CUX1	ATF1
DEAF1	ATXN7
DEAF1	C20orf194
DEAF1	ZBTB1
DEAF1	BACH2
DEAF1	BMP2
DEAF1	TSC22D1
DEAF1	CBFB
DEAF1	GATA4
DEAF1	TEAD3
DEAF1	ETV5
DEAF1	SMAD6
DEAF1	SMAD3
DEAF1	MLLT1
DEAF1	TBX3
DEAF1	TSC22D2
DEAF1	DZIP1
DEAF1	PLXNA2
E2F1	MBNL3
E2F1	SMAD6
E2F1	ZFP36L1
E2F1	KLF5
E2F1	TEAD1
E2F1	SMAD1
E2F1	SMAD3
E2F1	SMAD7
E2F1	MSX1
E2F1	JUND
E2F1	BACH2
E2F1	ZFHX3
E2F1	TSC22D1
E2F3	ZFP36L1
E2F3	MBNL3
E2F3	KLF5
E2F3	TEAD1
E2F4	ZFP36L1
E2F4	MBNL3
E2F4	KLF5
E2F4	TEAD1
E2F7	MBNL3
E2F7	ZFP36L1
E2F7	KLF5
E2F7	TEAD1
EBF1	ATXN7
EBF1	C20orf194
EBF1	ZBTB1
EBF1	SMAD3
EBF1	SMAD7
EBF1	ARNT
EBF1	GATA4
EBF1	MSX1
EBF1	SMAD6
EBF1	NR3C1
EBF1	ZNF32
EBF1	ZKSCAN2
EBF1	KLF6
EBF1	LEF1
EBF1	BMP2
EBF1	CBFB
EBF1	SNAI2
EBF1	PLXNA2
EBF2	ATXN7
EBF2	C20orf194
EBF2	ZBTB1
EBF2	SMAD3
EBF2	SMAD7
EBF2	ARNT
EBF2	GATA4
EBF2	MSX1
EBF2	SMAD6
EBF3	ATXN7
EBF3	C20orf194
EBF3	ZBTB1
EBF3	SMAD3
EBF3	SMAD7
EBF3	ARNT
EBF3	GATA4
EBF3	MSX1
EBF3	SMAD6
EGR1	FBN1
EGR1	NR3C1
EGR1	ATXN7
EGR1	MEIS3
EGR1	FOXP4
EGR1	ZBTB1
EGR1	SMAD3
EGR1	LEF1
EGR1	MBNL3
EGR1	PRDM1
EGR1	ZFP36L1
EGR1	CBFB
EGR1	MSX1
EGR1	MSX2
EGR1	TEAD3
EGR1	ETV5
EGR1	DZIP1
EGR1	TEAD1
EGR1	DNAJC1
EGR1	PLXNA2
EGR1	ARNT
EGR1	CREB3L2
EGR1	JUND
EGR1	SMAD1
EGR1	ZNF32
EGR1	ZKSCAN2
EGR1	ZFHX3
EGR1	BACH2
EGR1	TIPARP
EGR1	SMAD7
EGR1	BMP2
EGR1	TSC22D1
EGR1	KLF5
EGR1	GATA4
EGR1	SMAD6
EGR1	MLLT1
EGR1	TSC22D2
EGR2	FBN1
EGR2	NR3C1
EGR2	ATXN7
EGR2	MEIS3
EGR2	FOXP4
EGR2	ZBTB1
EGR2	SMAD3
EGR2	LEF1
EGR2	MBNL3
EGR2	PRDM1
EGR2	ZFP36L1
EGR2	CBFB
EGR2	MSX1
EGR2	MSX2
EGR2	TEAD3
EGR2	ETV5
EGR2	DZIP1
EGR2	TEAD1
EGR2	DNAJC1
EGR2	PLXNA2
EGR2	ZNF32
EGR2	CREB3L2
EGR2	SMAD1
EGR2	ZKSCAN2
EGR2	ZFHX3
EGR2	BACH2
EGR2	TIPARP
EGR2	SMAD7
EGR2	ARNT
EGR2	BMP2
EGR2	TSC22D1
EGR2	KLF5
EGR2	GATA4
EGR2	SMAD6
EGR2	MLLT1
EGR2	TSC22D2
ELF1	NR3C1
ELF1	ARNT
ELF1	PLXNA2
ELF1	C20orf194
ELF1	TEAD3
ELF2	C20orf194
ELF2	TEAD3
ELF2	ATXN7
ELF2	MEIS3
ELF2	ZKSCAN2
ELF2	SMAD3
ELF2	PRDM1
ELF2	TSC22D1
ELF2	ZFP36L1
ELF2	GATA4
ELF2	SNAI2
ELK1	MSX2
ELK1	TEAD3
ELK1	PLXNA2
ELK1	MEIS3
ELK1	TIPARP
ELK1	ZFP36L1
ELK1	ZFHX3
ELK1	C20orf194
ELK4	C20orf194
ELK4	TEAD3
EP300	FOXP4
EP300	LEF1
EP300	SMAD3
EP300	TIPARP
EP300	BMP2
EP300	TSC22D1
EP300	CREB3L2
ERF	C20orf194
ERF	TEAD3
ESR2	SMAD3
ETS1	MEIS3
ETS1	TIPARP
ETS1	ZFHX3
ETS1	DNAJC1
ETS1	C20orf194
ETS1	SMAD6
ETS1	TEAD3
ETS1	PRDM1
ETS1	GATA4
ETS1	SMAD3
ETS1	MLLT1
ETS2	C20orf194
ETS2	TEAD3
ETV7	C20orf194
ETV7	TEAD3
ETV7	TSC22D1
FLI1	C20orf194
FLI1	TEAD3
FOS	SMAD3
FOS	DNAJC1
FOS	SMAD1
FOS	ZBTB1
FOS	TSC22D1
FOS	ETV5
FOS	ATF6
FOSB	SMAD3
FOSB	DNAJC1
FOSB	SMAD1
FOSB	ZBTB1
FOSB	TSC22D1
FOSB	ETV5
FOSL1	SMAD3
FOSL1	DNAJC1
FOSL1	SMAD1
FOSL1	ZBTB1
FOSL1	TSC22D1
FOSL1	ETV5
FOSL2	SMAD3
FOSL2	DNAJC1
FOSL2	SMAD1
FOSL2	ZBTB1
FOSL2	TSC22D1
FOSL2	ETV5
FOXA1	MEIS3
FOXA1	PRDM1
FOXA1	TIPARP
FOXA1	ETV5
FOXA1	ATF6
FOXA1	ZFP36L1
FOXA2	MEIS3
FOXA2	PRDM1
FOXA2	TIPARP
FOXA2	ETV5
FOXA2	ATF6
FOXA2	ZFP36L1
FOXA3	MEIS3
FOXA3	TIPARP
FOXA3	ETV5
FOXA3	ATF6
FOXC1	TSC22D1
FOXF1	SMAD1
FOXF1	ATXN7
FOXF1	PRDM1
FOXF1	ZFP36L1
FOXF1	MBNL3
FOXF1	TIPARP
FOXF1	ETV5
FOXF2	SMAD1
FOXF2	ATXN7
FOXF2	PRDM1
FOXF2	ZFP36L1
FOXF2	MBNL3
FOXH1	SMAD1
FOXH1	ATXN7
FOXH1	PRDM1
FOXH1	ZFP36L1
FOXH1	MBNL3
FOXJ1	SMAD1
FOXJ1	ATXN7
FOXJ1	PRDM1
FOXJ1	ZFP36L1
FOXJ1	MBNL3
FOXJ1	MSX2
FOXJ2	SMAD1
FOXJ2	SMAD3
FOXJ2	TSC22D1
FOXL1	ETV5
FOXL1	MBNL3
FOXO1	FOXP4
FOXO3	FOXP4
FOXO3	ZFP36L1
FOXO3	KLF6
FOXO4	SMAD1
FOXO4	ETV5
FOXO4	FOXP4
FOXP1	ATXN7
FOXP1	SMAD3
FOXP1	SMAD7
FOXP1	CREB3L2
FOXP1	SMAD1
FOXP3	ATXN7
FOXQ1	SMAD1
FOXQ1	ATXN7
GABPA	ATXN7
GABPA	MEIS3
GABPA	BACH2
GABPA	ATF1
GABPA	TEAD1
GABPB1	ATXN7
GABPB1	MEIS3
GABPB1	BACH2
GABPB1	ATF1
GABPB1	TEAD1
GATA2	NR3C1
GATA2	MEIS3
GATA2	ZFP36L1
GATA2	SNAI2
GATA2	MBNL3
GATA3	MSX1
GATA3	ZFP36L1
GATA3	SNAI2
GATA3	MBNL3
GATA3	TSC22D1
GLI1	ZBTB1
GLI1	SMAD3
GLI1	ZFP36L1
GLI1	TEAD3
GLI2	ZBTB1
GLI2	SMAD3
GLI2	ZFP36L1
GLI2	TEAD3
GLI3	ZBTB1
GLI3	SMAD3
GLI3	ZFP36L1
GLI3	TEAD3
GTF2A1	JUND
GTF2A1	DNAJC1
GTF2A2	JUND
GTF2A2	DNAJC1
GTF2I	MEIS3
GTF2I	FOXP4
GTF2I	ZBTB1
GTF2I	ATXN7
GTF2I	LEF1
GTF2I	SMAD3
GTF2I	SMAD7
GTF2I	ARNT
GTF2I	TSC22D1
GTF2I	ZFP36L1
GTF2I	CREB3L2
GTF2I	MSX2
GTF2I	SNAI2
GTF2I	ETV5
GTF2I	MLLT1
GTF2I	ZFHX3
GTF2I	TSC22D2
GTF2I	PLXNA2
GZF1	TIPARP
HAND1	MEIS3
HAND1	ZBTB1
HAND1	ARNT
HAND1	PRDM1
HAND1	ATF1
HAND2	MEIS3
HAND2	ZBTB1
HAND2	ARNT
HAND2	PRDM1
HAND2	ATF1
HES1	NR3C1
HES1	SMAD3
HES1	TIPARP
HES1	KLF5
HES1	TEAD3
HES1	MLLT1
HIC1	FBN1
HIC1	NR3C1
HIC1	ATXN7
HIC1	SMAD1
HIC1	ZNF32
HIC1	MEIS3
HIC1	C20orf194
HIC1	ZKSCAN2
HIC1	ZBTB1
HIC1	SMAD3
HIC1	KLF6
HIC1	LEF1
HIC1	MBNL3
HIC1	BACH2
HIC1	BMP2
HIC1	KLF5
HIC1	CBFB
HIC1	GATA4
HIC1	MSX1
HIC1	MSX2
HIC1	SNAI2
HIC1	TEAD3
HIC1	ETV5
HIC1	JUND
HIC1	SMAD6
HIC1	TBX3
HIC1	ZFHX3
HIC1	TSC22D2
HIC1	DZIP1
HIC1	TEAD1
